number,id,city,city-fa,country-sh,country,
53167,3182226,Bellante,بلانت,IT,Italy,
53168,3182227,Bellano,بلانو,IT,Italy,
53169,3182230,Bellagio,بلاجیو,IT,Italy,
53170,3182232,Bella,بلا,IT,Italy,
53171,3182237,Belgioioso,بلژیو,IT,Italy,
53172,3182242,Belfiore,بلفیوره,IT,Italy,
53173,3182249,Bedonia,بدونیا,IT,Italy,
53174,3182260,Bazzano,بززانو,IT,Italy,
53175,3182262,Baveno,بانو,IT,Italy,
53176,3182265,Baunei,بانویی,IT,Italy,
53177,3182278,Battaglia Terme,باتاگلیا ترمه,IT,Italy,
53178,3182286,Bastiglia,باستیگلیا,IT,Italy,
53179,3182295,Bassano Romano,باسانو رومانو,IT,Italy,
53180,3182308,Basiliano,باسیلیانو,IT,Italy,
53181,3182311,Baselice,بازلیس,IT,Italy,
53182,3182313,Baselga di Pine,بازلگا دی کاج,IT,Italy,
53183,3182316,Basciano,باسیانو,IT,Italy,
53184,3182325,Barzano,بارزانو,IT,Italy,
53185,3182328,Giacciano con Baruchella,Giacciano con Baruchella,IT,Italy,
53186,3182341,Barlassina,بارلاسینا,IT,Italy,
53187,3182343,Barile,باریل,IT,Italy,
53188,3182348,Baricella,باریسلا,IT,Italy,
53189,3182356,Barge,بارج,IT,Italy,
53190,3182358,Barga,بارگا,IT,Italy,
53191,3182362,Bardonecchia,باردونکیا,IT,Italy,
53192,3182364,Bardolino,باردولینو,IT,Italy,
53193,3182366,Bardi,باردی,IT,Italy,
53194,3182389,Barberino di Val dElsa,باربرینو دی وال دلسا,IT,Italy,
53195,3182390,Barberino di Mugello,باربرینو دی موگلو,IT,Italy,
53196,3182411,Barano dIschia,بارانو دیشیا,IT,Italy,
53197,3182413,Baranello,بارانلو,IT,Italy,
53198,3182415,Baragiano,باراگیانو,IT,Italy,
53199,3182422,Baone,بائون,IT,Italy,
53200,3182440,Balvano,بالوانو,IT,Italy,
53201,3182441,Balsorano Vecchio,بالسورانو وکیو,IT,Italy,
53202,3182455,Ballabio,بالابیو,IT,Italy,
53203,3182466,Balangero,بالانژرو,IT,Italy,
53204,3182477,Baiso,بایسو,IT,Italy,
53205,3182494,Bagnoregio,باگنورجیو,IT,Italy,
53206,3182497,Bagnone,باگنون,IT,Italy,
53207,3182498,Bagnolo San Vito,باگنولو سان ویتو,IT,Italy,
53208,3182499,Bagnolo Piemonte,باگنولو پیمونته,IT,Italy,
53209,3182501,Bagnolo in Piano,Bagnolo در پیانو,IT,Italy,
53210,3182503,Bagnolo Cremasco,باگنولو کرماسکو,IT,Italy,
53211,3182512,Bagnoli Irpino,باگنولی ایرپینو,IT,Italy,
53212,3182513,Bagnoli di Sopra,باگنولی دی سوپرا,IT,Italy,
53213,3182520,Bagno di Romagna,باگنو دی رومانیا,IT,Italy,
53214,3182538,Bagni di Lucca,باگنی دی لوکا,IT,Italy,
53215,3182576,Badia Polesine,بدیا پولسین,IT,Italy,
53216,3182581,Badia Calavena,بادیا کالوانا,IT,Italy,
53217,3182585,Badia,بادیه,IT,Italy,
53218,3182607,Azzate,ازت,IT,Italy,
53219,3182608,Azzano Decimo,ازانو دکیمو,IT,Italy,
53220,3182632,Avigliano Umbro,اویگلیانو امبرو,IT,Italy,
53221,3182634,Avigliana,اویگلیانا,IT,Italy,
53222,3182637,Avetrana,اوترانا,IT,Italy,
53223,3182651,Avella,اولا,IT,Italy,
53224,3182665,Ausonia,اوسونی,IT,Italy,
53225,3182671,Auronzo di Cadore,اورونزو دی کادور,IT,Italy,
53226,3182674,Aurisina,اوریسینا,IT,Italy,
53227,3182686,Aulla,الا,IT,Italy,
53228,3182687,Auletta,اولتا,IT,Italy,
53229,3182696,Atripalda,اتریپالدا,IT,Italy,
53230,3182699,Atina,اتینا,IT,Italy,
53231,3182700,Atessa,اتسا,IT,Italy,
53232,3182702,Atena Lucana,اتنا لوکانا,IT,Italy,
53233,3182704,Atella,اتلا,IT,Italy,
53234,3182720,Asso,Asso,IT,Italy,
53235,3182744,Asiago,اسیاگو,IT,Italy,
53236,3182747,Ascoli Satriano,اسکولی ساتریانو,IT,Italy,
53237,3182750,Asciano,اسیانو,IT,Italy,
53238,3182754,Ascea,اسه,IT,Italy,
53239,3182759,Arzergrande,ارزرگراند,IT,Italy,
53240,3182769,Arzachena,ارزاچنا,IT,Italy,
53241,3182773,Artogne,ارتوژن,IT,Italy,
53242,3182778,Artena,ارتنا,IT,Italy,
53243,3182782,Artegna,ارتگنا,IT,Italy,
53244,3182783,Arta Terme,ارتا ترمه,IT,Italy,
53245,3182789,Arsiero,ارسیرو,IT,Italy,
53246,3182791,Arsie,ارسی,IT,Italy,
53247,3182793,Arsago Seprio,ارساگو سپریو,IT,Italy,
53248,3182798,Arrone,تبرئه,IT,Italy,
53249,3182802,Arre,اره,IT,Italy,
53250,3182803,Arquata Scrivia,Arquata Scrivia,IT,Italy,
53251,3182807,Arpino,ارپینو,IT,Italy,
53252,3182811,Arosio,اروسیو,IT,Italy,
53253,3182812,Arona,ارونا,IT,Italy,
53254,3182822,Arnesano,ارنزانو,IT,Italy,
53255,3182826,Arnara,ارنارا,IT,Italy,
53256,3182830,Armeno,ارمنو,IT,Italy,
53257,3182835,Arluno,ارلونو,IT,Italy,
53258,3182848,Arienzo,ارینزو,IT,Italy,
53259,3182852,Ariano nel Polesine,Ariano nel Polesine,IT,Italy,
53260,3182879,Argelato,ارگلاتو,IT,Italy,
53261,3182887,Arenzano,ارنزانو,IT,Italy,
53262,3182893,Ardesio,اردسیو,IT,Italy,
53263,3182896,Ardenno,اردنو,IT,Italy,
53264,3182903,Arcugnano,ارکوگانو,IT,Italy,
53265,3182906,Arconate,ارمون کن,IT,Italy,
53266,3182907,Arcole,ارکول,IT,Italy,
53267,3182908,Arcola,ارکولا,IT,Italy,
53268,3182910,Arco,ارکو,IT,Italy,
53269,3182912,Arcidosso,ارکیدوسو,IT,Italy,
53270,3182915,Archi,ارچی,IT,Italy,
53271,3182916,Arcevia,ارسویا,IT,Italy,
53272,3182919,Arcene,ارکن,IT,Italy,
53273,3182921,Arce,قوس,IT,Italy,
53274,3182923,Arcade,گذرگاه طاقدار,IT,Italy,
53275,3182935,Aradeo,ارادئو,IT,Italy,
53276,3182939,Aquilonia,اکوئولونی,IT,Italy,
53277,3182943,Aquileia,اکوئلیا,IT,Italy,
53278,3182958,Apricena,زردالو,IT,Italy,
53279,3182962,Appignano del Tronto,اپینگانو دل ترونتو,IT,Italy,
53280,3182963,Appignano,اپینگانو,IT,Italy,
53281,3182965,Appiano Gentile,اپیانو غیریه,IT,Italy,
53282,3182985,Apollosa,اپولوس,IT,Italy,
53283,3182988,Apiro,اپیرو,IT,Italy,
53284,3182990,Apice,میخچه,IT,Italy,
53285,3182992,Apecchio,اپکیو,IT,Italy,
53286,3183002,Anzola dellEmilia,Anzola dellEmilia,IT,Italy,
53287,3183008,Anzi,انزی,IT,Italy,
53288,3183009,Anzano di Puglia,انزانو دی پولیا,IT,Italy,
53289,3183018,Antrodoco,انترودوکو,IT,Italy,
53290,3183041,Antegnate,مسیح کردن,IT,Italy,
53291,3183049,Annone Veneto,Annone Veneto,IT,Italy,
53292,3183050,Annone di Brianza,انون دی برایانزا,IT,Italy,
53293,3183060,Anguillara Veneta,انژیولارا ونتا,IT,Italy,
53294,3183061,Anguillara Sabazia,انگولارا سابازیا,IT,Italy,
53295,3183065,Angolo Terme,انگولو ترمه,IT,Italy,
53296,3183066,Anghiari,انغیاری,IT,Italy,
53297,3183067,Angera,انجرا,IT,Italy,
53298,3183073,Andretta,اندرتا,IT,Italy,
53299,3183078,Andorno Micca,اندورنو میکا,IT,Italy,
53300,3183099,Anacapri,اناکاپری,IT,Italy,
53301,3183106,Amorosi,اموروسی,IT,Italy,
53302,3183113,Amelia,املیا,IT,Italy,
53303,3183114,Ameglia,امگلیا,IT,Italy,
53304,3183121,Amatrice,اماتریس,IT,Italy,
53305,3183124,Amaseno,اماسنو,IT,Italy,
53306,3183129,Amandola,اماندولا,IT,Italy,
53307,3183130,Amalfi,امالفی,IT,Italy,
53308,3183135,Alzano Lombardo,الزانو لومباردو,IT,Italy,
53309,3183139,Alvito,الویتو,IT,Italy,
53310,3183140,Alvignano,الوینانو,IT,Italy,
53311,3183163,Altino,التینو,IT,Italy,
53312,3183165,Altidona,التیدونا,IT,Italy,
53313,3183169,Altavilla Vicentina,التاویلا ویسنتینا,IT,Italy,
53314,3183170,Altavilla Silentina,التاویلا سایلنتینا,IT,Italy,
53315,3183171,Altavilla Irpina,التاویلا ایرپینا,IT,Italy,
53316,3183174,Altare,التره,IT,Italy,
53317,3183184,Alseno,السنو,IT,Italy,
53318,3183257,Almese,المانی,IT,Italy,
53319,3183258,Almenno San Salvatore,المنو سان سالواتوره,IT,Italy,
53320,3183259,Almenno San Bartolomeo,المنو سان بارتولومئو,IT,Italy,
53321,3183260,Alme,الم,IT,Italy,
53322,3183265,Allumiere,الومیر,IT,Italy,
53323,3183273,Alife,زنده,IT,Italy,
53324,3183278,Alice Castello,الیس کاستلو,IT,Italy,
53325,3183287,Alfonsine,الفونسین,IT,Italy,
53326,3183295,Alezio,الزیو,IT,Italy,
53327,3183304,Aldeno,الدنو,IT,Italy,
53328,3183306,Albuzzano,البوزانو,IT,Italy,
53329,3183311,Albizzate,البیزات,IT,Italy,
53330,3183314,Albisola Marina,البیسولا مارینا,IT,Italy,
53331,3183321,Albiate,البیت کردن,IT,Italy,
53332,3183325,Albettone,البتون,IT,Italy,
53333,3183330,Alberobello,البروبلو,IT,Italy,
53334,3183337,Albareto,البارتو,IT,Italy,
53335,3183350,Albaredo dAdige,Albaredo dAdige,IT,Italy,
53336,3183355,Albano SantAlessandro,Albano SantAlessandro,IT,Italy,
53337,3183362,Albanella,البانلا,IT,Italy,
53338,3183366,Alassio,الاسیو,IT,Italy,
53339,3183367,Alanno,الانو,IT,Italy,
53340,3183372,Ala dei Sardi,الا دی ساردی,IT,Italy,
53341,3183374,Ala,الا,IT,Italy,
53342,3183376,Airuno,ایرونو,IT,Italy,
53343,3183378,Airola,ایرولا,IT,Italy,
53344,3183380,Airasca,ایراسکا,IT,Italy,
53345,3183388,Aiello del Sabato,ایلو دل ساباتو,IT,Italy,
53346,3183389,Aiello del Friuli,ایلو دل فریولی,IT,Italy,
53347,3183411,Agugliano,اگوگلیانو,IT,Italy,
53348,3183417,Agrate Brianza,اجر برایانزا,IT,Italy,
53349,3183420,Agordo,اگوردو,IT,Italy,
53350,3183424,Agnone,اگنون,IT,Italy,
53351,3183431,Agnadello,اگنادلو,IT,Italy,
53352,3183434,Agna,اگنا,IT,Italy,
53353,3183439,Aglie,اگلی,IT,Italy,
53354,3183441,Agliana,اگلیانا,IT,Italy,
53355,3183446,Agerola,اگرولا,IT,Italy,
53356,3183450,Agazzano,اگازانو,IT,Italy,
53357,3183458,Affi,Affi,IT,Italy,
53358,3183461,Adro,ادرو,IT,Italy,
53359,3183492,Acquaviva Picena,اکواویوا پیکنا,IT,Italy,
53360,3183508,Acquasparta,اکواسپارتا,IT,Italy,
53361,3183509,Acquasanta Terme,اکوستانسا ترمه,IT,Italy,
53362,3183516,Acquapendente,احراز هویت,IT,Italy,
53363,3183518,Acquanegra sul Chiese,اکوانگرا سول چیزی,IT,Italy,
53364,3183522,Acqualagna,اکولاگنا,IT,Italy,
53365,3183544,Acerno,افرنو,IT,Italy,
53366,3183546,Acerenza,اسرنزا,IT,Italy,
53367,3183554,Accettura,استیچورا,IT,Italy,
53368,3183557,Accadia,اکادیا,IT,Italy,
53369,3183579,Abbasanta,عباسانتا,IT,Italy,
53370,3183581,Abbadia San Salvatore,ابادیا سان سالواتوره,IT,Italy,
53371,3183582,Abbadia Lariana,ابادیا لاریانا,IT,Italy,
53372,3215081,Gatteo,گتئو,IT,Italy,
53373,3217430,Ruda,رودا,IT,Italy,
53374,3217462,Terzo dAquileia,Terzo dAquileia,IT,Italy,
53375,3217467,San Canzian dIsonzo,سان کانزیان dIsonzo,IT,Italy,
53376,3217574,Bagnario Arsa,باگناریو ارسا,IT,Italy,
53377,3217939,Meduna di Livenza,مدونا دی لیونزا,IT,Italy,
53378,3217941,Gorgo al Monticano,گورگو ال مونتینکانو,IT,Italy,
53379,3217965,Pramaggiore,پراماجیوره,IT,Italy,
53380,3218409,Ormelle,اورمل,IT,Italy,
53381,3218410,San Polo di Piave,سان پولو دی پیاوه,IT,Italy,
53382,3218433,Maserada sul Piave,مازرادا سول پیاوه,IT,Italy,
53383,3218532,Miane Premaor,میانه پرماور,IT,Italy,
53384,3218581,Santa Lucia di Piave,سانتا لوسیا دی پیاوه,IT,Italy,
53385,3218582,Mareno di Piave,مارنو دی پیاوه,IT,Italy,
53386,3218633,Colle Umberto,کال امبرتو,IT,Italy,
53387,3218705,Orsago,اورساگو,IT,Italy,
53388,3218758,Povegliano,پوگلانیانو,IT,Italy,
53389,3218772,Ponzano Veneto,پونزانو ونتو,IT,Italy,
53390,3218993,Fosso,فوسو,IT,Italy,
53391,3218998,Fiesso dArtico,Fiesso dArtico,IT,Italy,
53392,3219045,Morgano,مورگانو,IT,Italy,
53393,3219079,Casier,کاسییر,IT,Italy,
53394,3219557,Trichiana,تریشیانا,IT,Italy,
53395,3219568,Limana,لیمانا,IT,Italy,
53396,3219716,Valle di Cadore,وال دی کادوره,IT,Italy,
53397,3219973,Pradamano,پرادامانو,IT,Italy,
53398,3220022,Pagnacco,پاگناکو,IT,Italy,
53399,3220030,Collofedo di Monte Albano,Collofedo di Monte Albano,IT,Italy,
53400,3220184,Folgaria nel Friuli,Folgaria nel Friuli,IT,Italy,
53401,3224664,Leivi,لیوی,IT,Italy,
53402,3224730,Cogorno,کوگورنو,IT,Italy,
53403,6301942,Brusaporto,بروساپورتو,IT,Italy,
53404,6534213,Osio Sotto,اوسیو ستو,IT,Italy,
53405,6534214,Scanzorosciate,Scanzorosciate,IT,Italy,
53406,6534215,Bedizzole,بدیزول,IT,Italy,
53407,6534217,Mazzano,مازانو,IT,Italy,
53408,6534219,Castel dAzzano,Castel dAzzano,IT,Italy,
53409,6534220,Noventa Padovana,نوونتا پادوانا,IT,Italy,
53410,6534221,Castelnuovo del Garda,کاستلنوو دل گاردا,IT,Italy,
53411,6534222,Romano dEzzelino,رومانو dEzzelino,IT,Italy,
53412,6534223,Saonara,سانونارا,IT,Italy,
53413,6534224,Mediglia,میدیگلیا,IT,Italy,
53414,6534229,Cervinara,سروینارا,IT,Italy,
53415,6534231,Montoro Superiore,Montoro Superiore,IT,Italy,
53416,6534233,Cardano al Campo,کاردانو ال کامپو,IT,Italy,
53417,6534234,Caronno Pertusella,کارونو پرتوزلا,IT,Italy,
53418,6534236,Gerenzano,گرنزانو,IT,Italy,
53419,6534237,Uboldo,اوبولدو,IT,Italy,
53420,6534238,Pero,پرو,IT,Italy,
53421,6534239,Pessano con Bornago,پسانو کن بورناگو,IT,Italy,
53422,6534241,Cassola,کاسولا,IT,Italy,
53423,6534242,Pieve a Nievole,پیور یک Nievole,IT,Italy,
53424,6534243,Albisola Superiore,البیسولا سوپریوره,IT,Italy,
53425,6534244,Arcisate,بازی کردن,IT,Italy,
53426,6534245,Basiglio,باسیلیو,IT,Italy,
53427,6534246,Bussero,بوسرو,IT,Italy,
53428,6534248,Treviolo,ترويولو,IT,Italy,
53429,6534249,Concesio,کنسسیو,IT,Italy,
53430,6534250,Pino Torinese,پینو تورینزی,IT,Italy,
53431,6534251,San Cipriano dAversa,San Cipriano dAversa,IT,Italy,
53432,6534254,Crispano,کریسپانو,IT,Italy,
53433,6534255,Pollena Trocchia,Pollena Trocchia,IT,Italy,
53434,6534258,Santena,سانتنا,IT,Italy,
53435,6534259,Vinovo,وینوو,IT,Italy,
53436,6534260,San Pietro in Cariano,سان پیترو در کاریانو,IT,Italy,
53437,6534261,Ozzano dellEmilia,Ozzano dellEmilia,IT,Italy,
53438,6534262,Casagiove,کازاگیو,IT,Italy,
53439,6534263,Frignano,فریگنانو,IT,Italy,
53440,6534264,Orta di Atella,اورتا دی اتلا,IT,Italy,
53441,6534265,San Marcellino,سان مارسلینو,IT,Italy,
53442,6534269,Santa Maria la Carita,سانتا ماریا لا کاریتا,IT,Italy,
53443,6534270,Trecase,Trecase,IT,Italy,
53444,6534271,SantEgidio del Monte Albino,SantEgidio del Monte Albino,IT,Italy,
53445,6534272,Bellizzi,بلیزی,IT,Italy,
53446,6534273,Alba Adriatica,البا ادریاتیکا,IT,Italy,
53447,6534274,Valderice,والدریس,IT,Italy,
53448,6534276,SantAgata li Battiati,SantAgata li Battiati,IT,Italy,
53449,6534277,Lusciano,لوشانیو,IT,Italy,
53450,6534278,Parete,پارت,IT,Italy,
53451,6534281,Cesate,سزار,IT,Italy,
53452,6534282,Due Carrare,به دلیل کارار,IT,Italy,
53453,6534283,Porto Viro,پورتو ویرو,IT,Italy,
53454,6534286,Bernareggio,برنارجیو,IT,Italy,
53455,6534308,Pinasca,پیناسکا,IT,Italy,
53456,6534320,San Raffaele Cimena,سان رافائل سیمنا,IT,Italy,
53457,6534322,Val della Torre,وال دلا توره,IT,Italy,
53458,6534330,Mombercelli,مامبرسلي,IT,Italy,
53459,6534364,Monticello dAlba,Monticello dAlba,IT,Italy,
53460,6534382,Casarza Ligure,Casarza Ligure,IT,Italy,
53461,6534385,Beverino,بورینو,IT,Italy,
53462,6534387,Incisa Scapaccino,اینسیسا اسکاپاچینو,IT,Italy,
53463,6534388,Isola dAsti,ایزولا داستی,IT,Italy,
53464,6534403,Saltrio,سالتریو,IT,Italy,
53465,6534412,Bulgarograsso,بولگوگراگسو,IT,Italy,
53466,6534413,Cadorago,کادوراگو,IT,Italy,
53467,6534415,Carbonate,کربنات,IT,Italy,
53468,6534417,Casnate con Bernate,Casnate con Bernate,IT,Italy,
53469,6534426,Merone,مرون,IT,Italy,
53470,6534428,Montorfano,مونتورفانو,IT,Italy,
53471,6534432,Andora,اندورا,IT,Italy,
53472,6534434,Borgio Verezzi,بورجیو ورزی,IT,Italy,
53473,6534437,Moconesi,موکونسی,IT,Italy,
53474,6534439,Bodio Lomnago,بودیو لومناگو,IT,Italy,
53475,6534442,Castelveccana,Castelveccana,IT,Italy,
53476,6534443,Novedrate,روایت کردن,IT,Italy,
53477,6534450,San Fermo della Battaglia,سان فرمو دلا باتاگلیا,IT,Italy,
53478,6534455,Gornate-Olona,گورنات-اولونا,IT,Italy,
53479,6534456,Oggiona con Santo Stefano,اوگیونا کان سانتو استفانو,IT,Italy,
53480,6534460,Tresivio,ترسیویو,IT,Italy,
53481,6534462,Albavilla,الباویلا,IT,Italy,
53482,6534463,Beregazzo con Figliaro,Beregazzo con Figliaro,IT,Italy,
53483,6534464,Bregnano,برگنانو,IT,Italy,
53484,6534467,Basiano,باسیانو,IT,Italy,
53485,6534468,Bellusco,بلوسکو,IT,Italy,
53486,6534471,Eupilio,اوپیلیو,IT,Italy,
53487,6534473,Faloppio,فالوپیو,IT,Italy,
53488,6534474,Gironico,ژیرونیکو,IT,Italy,
53489,6534477,Monguzzo,مانگوزو,IT,Italy,
53490,6534484,Valbrona,والبرونا,IT,Italy,
53491,6534487,Pozzo dAdda,پوزو dAdda,IT,Italy,
53492,6534488,Pozzuolo Martesana,پوزولو مارتسانا,IT,Italy,
53493,6534489,Renate,دوباره تنظیم کنید,IT,Italy,
53494,6534490,Roncello,رونچلو,IT,Italy,
53495,6534492,Canonica dAdda,کانونیکا dAdda,IT,Italy,
53496,6534493,Carobbio degli Angeli,Carobbio degli Angeli,IT,Italy,
53497,6534494,Cenate Sopra,سیناته سوپرا,IT,Italy,
53498,6534495,Cenate Sotto,سیناته سوتو,IT,Italy,
53499,6534497,Mozzo,موتزو,IT,Italy,
53500,6534498,Palazzago,پالازاگو,IT,Italy,
53501,6534499,Pedrengo,پدرنگو,IT,Italy,
53502,6534505,Ponteranica,پونترانیکا,IT,Italy,
53503,6534507,Foresto Sparso,فارستو اسپارسو,IT,Italy,
53504,6534511,San Paolo dArgon,سن پائولو dArgon,IT,Italy,
53505,6534514,SantOmobono Terme,SantOmobono Terme,IT,Italy,
53506,6534517,Valbrembo,والبرمبو,IT,Italy,
53507,6534519,Torre de Roveri,توره رووری,IT,Italy,
53508,6534524,Verdellino,وردلینو,IT,Italy,
53509,6534530,Alfianello,الفیانلو,IT,Italy,
53510,6534534,Manerba del Garda,مانربا دل گاردا,IT,Italy,
53511,6534539,Collebeato,کلبه,IT,Italy,
53512,6534540,Corteno Golgi,کورتنو گلجی,IT,Italy,
53513,6534541,Erbusco,اربوسکو,IT,Italy,
53514,6534550,Malegno,مالگنو,IT,Italy,
53515,6534552,Ome,اوم,IT,Italy,
53516,6534557,Polpenazze del Garda,Polpenazze del Garda,IT,Italy,
53517,6534559,Prevalle,مقدمه,IT,Italy,
53518,6534560,Persico Dosimo,پرسیکو دوسیمو,IT,Italy,
53519,6534561,Urago dOglio,اوراگو دوگلیو,IT,Italy,
53520,6534575,Giovo,گیوو,IT,Italy,
53521,6534584,Santa Maria della Versa,سانتا ماریا دلا ورسا,IT,Italy,
53522,6534598,Brenzone,برنزون,IT,Italy,
53523,6534600,Lavagno,لاواگنو,IT,Italy,
53524,6534601,Travaco Siccomario,تراواکو سیککوماریو,IT,Italy,
53525,6534613,Velo dAstico,Velo dAstico,IT,Italy,
53526,6534614,Fonte,فونته,IT,Italy,
53527,6534616,Ponti sul Mincio,پونتی سول مینسیو,IT,Italy,
53528,6534622,Massanzago,ماسانزاگو,IT,Italy,
53529,6534625,Villanova di Camposampiero,ویلانووا دی کامپوزامپیرو,IT,Italy,
53530,6534626,Vo,وو,IT,Italy,
53531,6534636,Fiumicello,فیومیکلو,IT,Italy,
53532,6534641,Reana del Rojale,ریانا دل روژاله,IT,Italy,
53533,6534654,Cerro Veronese,سررو ورونزی,IT,Italy,
53534,6534655,Colognola ai Colli,Colognola ai Colli,IT,Italy,
